fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	100	103	77	1.0	1.0	WD	905	1852	89	64308	0.4825379898693681	0.8804573088506368	0.32825535001813566	0.9104627766599598	0.9720072551390568	0.9710962861482563	0.9864011152769093	7648	3824	3824	67154	994	66160	203	208.08908367156982	4.56511378288269
1	100	103	78	1.0	1.0	WD	905	1825	89	64335	0.4860365198711063	0.8799143420519767	0.3315018315018315	0.9104627766599598	0.9724153567110037	0.9714983470828246	0.9864027119184271	7648	3824	3824	67154	994	66160	203	205.1906635761261	4.439695358276367
1	100	103	79	1.0	1.0	WD	905	1809	89	64351	0.48813376483279397	0.8810549690588603	0.33345615327929257	0.9104627766599598	0.9726571946795647	0.9717366054144206	0.9864082621484651	7648	3824	3824	67154	994	66160	203	204.76383209228516	4.6183693408966064
1	100	103	80	1.0	1.0	WD	905	1787	89	64373	0.4910472056429734	0.8812105152304403	0.3361812778603269	0.9104627766599598	0.9729897218863361	0.9720642106203651	0.9864126110958374	7648	3824	3824	67154	994	66160	203	206.07003664970398	4.588243722915649
1	100	103	81	1.0	1.0	WD	905	1766	89	64394	0.49386084583901774	0.8808320156714968	0.33882441033320854	0.9104627766599598	0.9733071342200725	0.9723769246805849	0.9864165342721384	7648	3824	3824	67154	994	66160	203	206.9462320804596	4.621165037155151
1	100	103	82	1.0	1.0	WD	905	1744	89	64416	0.4968432610485864	0.8800925633807603	0.3416383540958852	0.9104627766599598	0.973639661426844	0.9727045298865294	0.9864187239519341	7648	3824	3824	67154	994	66160	203	209.13154816627502	4.567696809768677
1	100	103	83	1.0	1.0	WD	905	1722	89	64438	0.499861916597625	0.8808937305776146	0.34449942900647124	0.9104627766599598	0.9739721886336155	0.973032135092474	0.9864243045941915	7648	3824	3824	67154	994	66160	203	207.67350959777832	4.857943773269653
1	100	103	84	1.0	1.0	WD	905	1697	89	64463	0.503337041156841	0.8817494468693085	0.34780937740199847	0.9104627766599598	0.9743500604594921	0.9734044137355928	0.986430128534204	7648	3824	3824	67154	994	66160	203	207.13259601593018	4.68645715713501
1	100	103	85	1.0	1.0	WD	905	1682	89	64478	0.5054454063110863	0.881538545886247	0.3498260533436413	0.9104627766599598	0.9745767835550181	0.9736277809214641	0.9864337627944206	7648	3824	3824	67154	994	66160	203	209.90396809577942	4.62373685836792
1	100	103	86	1.0	1.0	WD	904	1665	90	64495	0.5074375526241931	0.8813278382023059	0.35188789412222654	0.9094567404426559	0.9748337363966143	0.9738660392530601	0.9864363022147395	7648	3824	3824	67154	994	66160	203	209.13068628311157	4.811742067337036
1	100	103	87	1.0	1.0	WD	904	1643	90	64517	0.510590228748941	0.8806909208862812	0.35492736552807225	0.9094567404426559	0.9751662636033858	0.9741936444590047	0.9864375947340633	7648	3824	3824	67154	994	66160	203	209.06382203102112	5.3520667552948
1	100	103	88	1.0	1.0	WD	904	1624	90	64536	0.5133446905167519	0.8813265923466751	0.3575949367088608	0.9094567404426559	0.975453446191052	0.974476576227775	0.9864406967804408	7648	3824	3824	67154	994	66160	203	211.70399713516235	4.932290315628052
1	100	103	89	1.0	1.0	WD	904	1600	90	64560	0.5168667810177244	0.8802085542575564	0.3610223642172524	0.9094567404426559	0.9758162031438936	0.9748339637251691	0.9864420197119842	7648	3824	3824	67154	994	66160	203	210.64657998085022	4.806924343109131
1	100	103	90	1.0	1.0	WD	904	1583	90	64577	0.5193909796035623	0.8821530995568831	0.36349014877362285	0.9094567404426559	0.9760731559854897	0.9750871132024898	0.9864479500947645	7648	3824	3824	67154	994	66160	203	209.91823387145996	5.167813301086426
1	100	103	91	1.0	1.0	WD	904	1560	90	64600	0.5228455754771545	0.8815338463919212	0.36688311688311687	0.9094567404426559	0.9764207980652962	0.9754296095541591	0.9864481629803002	7648	3824	3824	67154	994	66160	203	212.72304821014404	5.351504325866699
1	100	103	92	1.0	1.0	WD	904	1548	90	64612	0.5246662797446314	0.8820971821427855	0.36867862969004894	0.9094567404426559	0.9766021765417171	0.9756083033028561	0.9864516603855296	7648	3824	3824	67154	994	66160	203	210.5658302307129	5.040139198303223
1	100	103	93	1.0	1.0	WD	904	1526	90	64634	0.5280373831775701	0.8809442403652463	0.3720164609053498	0.9094567404426559	0.9769347037484886	0.9759359085088006	0.9864500181256827	7648	3824	3824	67154	994	66160	203	213.54389262199402	5.2464516162872314
