fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
3	100	103	16	1.0	1.0	WD	919	5513	54	66958	0.2482106684672519	0.7319394604266419	0.14287935323383086	0.9445015416238438	0.9239281919664417	0.9242007515930505	0.9819703477662817	7690	3845	3845	73444	973	72471	203	20.919347047805786	0.5640068054199219
4	100	103	16	1.0	1.0	WD	871	5272	53	65539	0.24649780670723082	0.7799697077227271	0.14178740029301645	0.9426406926406926	0.9255482905198344	0.925768453335192	0.9857430067637521	7788	3894	3894	71735	924	70811	203	22.554770469665527	0.5593831539154053
5	100	103	16	1.0	1.0	WD	906	5225	48	65401	0.2557515878616796	0.747471553933849	0.14777360952536292	0.949685534591195	0.9260187466372157	0.9263341715563006	0.9872927051113608	7728	3864	3864	71580	954	70626	203	21.833423614501953	0.5418593883514404
1	100	103	17	1.0	1.0	WD	930	4850	64	61310	0.27457927369353413	0.778538129292599	0.16089965397923875	0.9356136820925554	0.9266928657799275	0.9268249099085684	0.9844083241893926	7648	3824	3824	67154	994	66160	203	21.849783897399902	0.6294131278991699
2	100	103	17	1.0	1.0	WD	927	4715	46	62718	0.2802721088435375	0.8065427292712981	0.1643034384969869	0.9527235354573484	0.9300787448281999	0.9304008420314007	0.9864654054470176	7690	3845	3845	68406	973	67433	203	22.50416922569275	0.537285327911377
3	100	103	17	1.0	1.0	WD	919	5391	54	67080	0.2523685294521489	0.7519708597840705	0.1456418383518225	0.9445015416238438	0.9256116239599288	0.9258618811611568	0.982259835216647	7690	3845	3845	73444	973	72471	203	23.154539108276367	0.586085319519043
4	100	103	17	1.0	1.0	WD	871	5136	53	65675	0.251334583754148	0.792553654459221	0.14499750291326785	0.9426406926406926	0.9274688960754685	0.9276643200669129	0.9860101956668875	7788	3894	3894	71735	924	70811	203	27.409425258636475	0.5736558437347412
5	100	103	17	1.0	1.0	WD	906	5081	48	65545	0.26105748451231814	0.7623679589980794	0.15132787706697845	0.949685534591195	0.9280576558208026	0.928345906677843	0.9875728592121453	7728	3864	3864	71580	954	70626	203	23.61065363883972	0.5768413543701172
1	100	103	18	1.0	1.0	WD	929	4771	65	61389	0.2775619958171497	0.7906407819346307	0.16298245614035087	0.9346076458752515	0.9278869407496977	0.9279864192750991	0.9846123597692563	7648	3824	3824	67154	994	66160	203	22.705694437026978	0.5529899597167969
2	100	103	18	1.0	1.0	WD	928	4620	45	62813	0.28461892347799417	0.8184638627846288	0.167267483777938	0.9537512846865365	0.9314875506057865	0.9318042276993246	0.98665175767553	7690	3845	3845	68406	973	67433	203	22.274871110916138	0.5608155727386475
3	100	103	18	1.0	1.0	WD	920	5287	53	67184	0.25626740947075205	0.7694363863241444	0.148219751893024	0.9455292908530318	0.9270466807412621	0.9272915418550188	0.9825098554855901	7690	3845	3845	73444	973	72471	203	22.50941252708435	0.5756626129150391
4	100	103	18	1.0	1.0	WD	872	5037	52	65774	0.25523196253475783	0.8039178981094559	0.14757150110001693	0.9437229437229437	0.9288669839431727	0.9290583397225901	0.9862442954511983	7788	3894	3894	71735	924	70811	203	23.377818822860718	0.564373254776001
5	100	103	18	1.0	1.0	WD	906	4970	48	65656	0.26530014641288435	0.7765323025079618	0.15418652144315861	0.949685534591195	0.9296293149831507	0.9298966191673652	0.9878240866154078	7728	3864	3864	71580	954	70626	203	22.375277757644653	0.6131870746612549
1	100	103	19	1.0	1.0	WD	929	4664	65	61496	0.28207074540762106	0.8026396308763853	0.16610048274629	0.9346076458752515	0.9295042321644498	0.9295797718676475	0.9847958214827052	7648	3824	3824	67154	994	66160	203	22.85444736480713	0.543398380279541
2	100	103	19	1.0	1.0	WD	929	4543	44	62890	0.2882854926299457	0.8285568467583853	0.1697733918128655	0.9547790339157246	0.9326294247623567	0.9329444785545128	0.9868094567438558	7690	3845	3845	68406	973	67433	203	23.16887664794922	0.5368802547454834
